DATE,HomePriceIndex,MortgageRate,UnemploymentRate,TreasuryYield,GDP,MedianIncome,CPI,HousingStarts,Population,MortgageRate_Lag1
2007-04-26,183.01,6.16,4.5,4.69,14402.082,71210.0,205.904,1490.0,301254.0,6.17
2007-05-01,181.601,6.16,4.4,4.75,14402.082,71210.0,206.755,1415.0,301483.0,6.16
2007-05-03,181.601,6.16,4.4,4.75,14402.082,71210.0,206.755,1415.0,301483.0,6.16
2007-05-10,181.601,6.15,4.4,4.75,14402.082,71210.0,206.755,1415.0,301483.0,6.16
2007-05-17,181.601,6.21,4.4,4.75,14402.082,71210.0,206.755,1415.0,301483.0,6.15
2007-05-24,181.601,6.37,4.4,4.75,14402.082,71210.0,206.755,1415.0,301483.0,6.21
2007-05-31,181.601,6.42,4.4,4.75,14402.082,71210.0,206.755,1415.0,301483.0,6.37
2007-06-01,180.253,6.42,4.6,5.1,14402.082,71210.0,207.234,1448.0,301739.0,6.42
2007-06-07,180.253,6.53,4.6,5.1,14402.082,71210.0,207.234,1448.0,301739.0,6.42
2007-06-14,180.253,6.74,4.6,5.1,14402.082,71210.0,207.234,1448.0,301739.0,6.53
2007-06-21,180.253,6.69,4.6,5.1,14402.082,71210.0,207.234,1448.0,301739.0,6.74
2007-06-28,180.253,6.67,4.6,5.1,14402.082,71210.0,207.234,1448.0,301739.0,6.69
2007-07-01,179.11,6.67,4.7,5.0,14564.117,71210.0,207.603,1354.0,302004.0,6.67
2007-07-05,179.11,6.63,4.7,5.0,14564.117,71210.0,207.603,1354.0,302004.0,6.67
2007-07-12,179.11,6.73,4.7,5.0,14564.117,71210.0,207.603,1354.0,302004.0,6.63
2007-07-19,179.11,6.73,4.7,5.0,14564.117,71210.0,207.603,1354.0,302004.0,6.73
2007-07-26,179.11,6.69,4.7,5.0,14564.117,71210.0,207.603,1354.0,302004.0,6.73
2007-08-01,178.11599999999999,6.69,4.6,4.67,14564.117,71210.0,207.667,1330.0,302267.0,6.69
2007-08-02,178.11599999999999,6.68,4.6,4.67,14564.117,71210.0,207.667,1330.0,302267.0,6.69
2007-08-09,178.11599999999999,6.59,4.6,4.67,14564.117,71210.0,207.667,1330.0,302267.0,6.68
2007-08-16,178.11599999999999,6.62,4.6,4.67,14564.117,71210.0,207.667,1330.0,302267.0,6.59
2007-08-23,178.11599999999999,6.52,4.6,4.67,14564.117,71210.0,207.667,1330.0,302267.0,6.62
2007-08-30,178.11599999999999,6.45,4.6,4.67,14564.117,71210.0,207.667,1330.0,302267.0,6.52
2007-09-01,177.55700000000002,6.45,4.7,4.52,14564.117,71210.0,208.547,1183.0,302546.0,6.45
2007-09-06,177.55700000000002,6.46,4.7,4.52,14564.117,71210.0,208.547,1183.0,302546.0,6.45
2007-09-13,177.55700000000002,6.31,4.7,4.52,14564.117,71210.0,208.547,1183.0,302546.0,6.46
2007-09-20,177.55700000000002,6.34,4.7,4.52,14564.117,71210.0,208.547,1183.0,302546.0,6.31
2007-09-27,177.55700000000002,6.42,4.7,4.52,14564.117,71210.0,208.547,1183.0,302546.0,6.34
2007-10-01,176.623,6.42,4.7,4.53,14715.058,71210.0,209.19,1264.0,302807.0,6.42
2007-10-04,176.623,6.37,4.7,4.53,14715.058,71210.0,209.19,1264.0,302807.0,6.42
2007-10-11,176.623,6.4,4.7,4.53,14715.058,71210.0,209.19,1264.0,302807.0,6.37
2007-10-18,176.623,6.4,4.7,4.53,14715.058,71210.0,209.19,1264.0,302807.0,6.4
2007-10-25,176.623,6.33,4.7,4.53,14715.058,71210.0,209.19,1264.0,302807.0,6.4
2007-11-01,175.146,6.26,4.7,4.15,14715.058,71210.0,210.834,1197.0,303054.0,6.33
2007-11-08,175.146,6.24,4.7,4.15,14715.058,71210.0,210.834,1197.0,303054.0,6.26
2007-11-15,175.146,6.24,4.7,4.15,14715.058,71210.0,210.834,1197.0,303054.0,6.24
2007-11-21,175.146,6.2,4.7,4.15,14715.058,71210.0,210.834,1197.0,303054.0,6.24
2007-11-29,175.146,6.1,4.7,4.15,14715.058,71210.0,210.834,1197.0,303054.0,6.2
2007-12-01,174.34099999999998,6.1,5.0,4.1,14715.058,71210.0,211.445,1037.0,303287.0,6.1
2007-12-06,174.34099999999998,5.96,5.0,4.1,14715.058,71210.0,211.445,1037.0,303287.0,6.1
2007-12-13,174.34099999999998,6.11,5.0,4.1,14715.058,71210.0,211.445,1037.0,303287.0,5.96
2007-12-20,174.34099999999998,6.14,5.0,4.1,14715.058,71210.0,211.445,1037.0,303287.0,6.11
2007-12-27,174.34099999999998,6.17,5.0,4.1,14715.058,71210.0,211.445,1037.0,303287.0,6.14
2008-01-01,173.132,6.17,5.0,3.74,14706.538,68780.0,212.174,1084.0,303506.0,6.17
2008-01-03,173.132,6.07,5.0,3.74,14706.538,68780.0,212.174,1084.0,303506.0,6.17
2008-01-10,173.132,5.87,5.0,3.74,14706.538,68780.0,212.174,1084.0,303506.0,6.07
2008-01-17,173.132,5.69,5.0,3.74,14706.538,68780.0,212.174,1084.0,303506.0,5.87
2008-01-24,173.132,5.48,5.0,3.74,14706.538,68780.0,212.174,1084.0,303506.0,5.69
2008-01-31,173.132,5.68,5.0,3.74,14706.538,68780.0,212.174,1084.0,303506.0,5.48
2008-02-01,171.54,5.68,4.9,3.74,14706.538,68780.0,212.687,1103.0,303711.0,5.68
2008-02-07,171.54,5.67,4.9,3.74,14706.538,68780.0,212.687,1103.0,303711.0,5.68
2008-02-14,171.54,5.72,4.9,3.74,14706.538,68780.0,212.687,1103.0,303711.0,5.67
2008-02-21,171.54,6.04,4.9,3.74,14706.538,68780.0,212.687,1103.0,303711.0,5.72
2008-02-28,171.54,6.24,4.9,3.74,14706.538,68780.0,212.687,1103.0,303711.0,6.04
2008-03-01,170.05200000000002,6.24,5.1,3.51,14706.538,68780.0,213.448,1005.0,303907.0,6.24
2008-03-06,170.05200000000002,6.03,5.1,3.51,14706.538,68780.0,213.448,1005.0,303907.0,6.24
2008-03-13,170.05200000000002,6.13,5.1,3.51,14706.538,68780.0,213.448,1005.0,303907.0,6.03
2008-03-20,170.05200000000002,5.87,5.1,3.51,14706.538,68780.0,213.448,1005.0,303907.0,6.13
2008-03-27,170.05200000000002,5.85,5.1,3.51,14706.538,68780.0,213.448,1005.0,303907.0,5.87
2008-04-01,168.33599999999998,5.85,5.0,3.68,14865.701,68780.0,213.942,1013.0,304117.0,5.85
2008-04-03,168.33599999999998,5.88,5.0,3.68,14865.701,68780.0,213.942,1013.0,304117.0,5.85
2008-04-10,168.33599999999998,5.88,5.0,3.68,14865.701,68780.0,213.942,1013.0,304117.0,5.88
2008-04-17,168.33599999999998,5.88,5.0,3.68,14865.701,68780.0,213.942,1013.0,304117.0,5.88
2008-04-24,168.33599999999998,6.03,5.0,3.68,14865.701,68780.0,213.942,1013.0,304117.0,5.88
2008-05-01,166.657,6.06,5.4,3.88,14865.701,68780.0,215.208,973.0,304323.0,6.03
2008-05-08,166.657,6.05,5.4,3.88,14865.701,68780.0,215.208,973.0,304323.0,6.06
2008-05-15,166.657,6.01,5.4,3.88,14865.701,68780.0,215.208,973.0,304323.0,6.05
2008-05-22,166.657,5.98,5.4,3.88,14865.701,68780.0,215.208,973.0,304323.0,6.01
2008-05-29,166.657,6.08,5.4,3.88,14865.701,68780.0,215.208,973.0,304323.0,5.98
2008-06-01,165.016,6.08,5.6,4.1,14865.701,68780.0,217.463,1046.0,304556.0,6.08
2008-06-05,165.016,6.09,5.6,4.1,14865.701,68780.0,217.463,1046.0,304556.0,6.08
2008-06-12,165.016,6.32,5.6,4.1,14865.701,68780.0,217.463,1046.0,304556.0,6.09
2008-06-19,165.016,6.42,5.6,4.1,14865.701,68780.0,217.463,1046.0,304556.0,6.32
2008-06-26,165.016,6.45,5.6,4.1,14865.701,68780.0,217.463,1046.0,304556.0,6.42
2008-07-01,163.565,6.45,5.8,4.01,14898.999,68780.0,219.016,923.0,304798.0,6.45
2008-07-03,163.565,6.35,5.8,4.01,14898.999,68780.0,219.016,923.0,304798.0,6.45
2008-07-10,163.565,6.37,5.8,4.01,14898.999,68780.0,219.016,923.0,304798.0,6.35
2008-07-17,163.565,6.26,5.8,4.01,14898.999,68780.0,219.016,923.0,304798.0,6.37
2008-07-24,163.565,6.63,5.8,4.01,14898.999,68780.0,219.016,923.0,304798.0,6.26
2008-07-31,163.565,6.52,5.8,4.01,14898.999,68780.0,219.016,923.0,304798.0,6.63
2008-08-01,161.987,6.52,6.1,3.89,14898.999,68780.0,218.69,844.0,305045.0,6.52
2008-08-07,161.987,6.52,6.1,3.89,14898.999,68780.0,218.69,844.0,305045.0,6.52
2008-08-14,161.987,6.52,6.1,3.89,14898.999,68780.0,218.69,844.0,305045.0,6.52
2008-08-21,161.987,6.47,6.1,3.89,14898.999,68780.0,218.69,844.0,305045.0,6.52
2008-08-28,161.987,6.4,6.1,3.89,14898.999,68780.0,218.69,844.0,305045.0,6.47
2008-09-01,160.30700000000002,6.4,6.1,3.69,14898.999,68780.0,218.877,820.0,305309.0,6.4
2008-09-04,160.30700000000002,6.35,6.1,3.69,14898.999,68780.0,218.877,820.0,305309.0,6.4
2008-09-11,160.30700000000002,5.93,6.1,3.69,14898.999,68780.0,218.877,820.0,305309.0,6.35
2008-09-18,160.30700000000002,5.78,6.1,3.69,14898.999,68780.0,218.877,820.0,305309.0,5.93
2008-09-25,160.30700000000002,6.09,6.1,3.69,14898.999,68780.0,218.877,820.0,305309.0,5.78
2008-10-01,158.326,6.09,6.5,3.81,14608.209,68780.0,216.995,777.0,305554.0,6.09
2008-10-02,158.326,6.1,6.5,3.81,14608.209,68780.0,216.995,777.0,305554.0,6.09
2008-10-09,158.326,5.94,6.5,3.81,14608.209,68780.0,216.995,777.0,305554.0,6.1
2008-10-16,158.326,6.46,6.5,3.81,14608.209,68780.0,216.995,777.0,305554.0,5.94
2008-10-23,158.326,6.04,6.5,3.81,14608.209,68780.0,216.995,777.0,305554.0,6.46
2008-10-30,158.326,6.46,6.5,3.81,14608.209,68780.0,216.995,777.0,305554.0,6.04
2008-11-01,156.141,6.46,6.8,3.53,14608.209,68780.0,213.153,652.0,305786.0,6.46
2008-11-06,156.141,6.2,6.8,3.53,14608.209,68780.0,213.153,652.0,305786.0,6.46
2008-11-13,156.141,6.14,6.8,3.53,14608.209,68780.0,213.153,652.0,305786.0,6.2
2008-11-20,156.141,6.04,6.8,3.53,14608.209,68780.0,213.153,652.0,305786.0,6.14
2008-11-26,156.141,5.97,6.8,3.53,14608.209,68780.0,213.153,652.0,305786.0,6.04
2008-12-01,153.618,5.97,7.3,2.42,14608.209,68780.0,211.398,560.0,306004.0,5.97
2008-12-04,153.618,5.53,7.3,2.42,14608.209,68780.0,211.398,560.0,306004.0,5.97
2008-12-11,153.618,5.47,7.3,2.42,14608.209,68780.0,211.398,560.0,306004.0,5.53
2008-12-18,153.618,5.19,7.3,2.42,14608.209,68780.0,211.398,560.0,306004.0,5.47
2008-12-24,153.618,5.14,7.3,2.42,14608.209,68780.0,211.398,560.0,306004.0,5.19
2008-12-31,153.618,5.1,7.3,2.42,14608.209,68780.0,211.398,560.0,306004.0,5.14
2009-01-01,151.506,5.1,7.8,2.52,14430.902,68340.0,211.933,490.0,306208.0,5.1
2009-01-08,151.506,5.01,7.8,2.52,14430.902,68340.0,211.933,490.0,306208.0,5.1
2009-01-15,151.506,4.96,7.8,2.52,14430.902,68340.0,211.933,490.0,306208.0,5.01
2009-01-22,151.506,5.12,7.8,2.52,14430.902,68340.0,211.933,490.0,306208.0,4.96
2009-01-29,151.506,5.1,7.8,2.52,14430.902,68340.0,211.933,490.0,306208.0,5.12
2009-02-01,150.014,5.1,8.3,2.87,14430.902,68340.0,212.705,582.0,306402.0,5.1
2009-02-05,150.014,5.25,8.3,2.87,14430.902,68340.0,212.705,582.0,306402.0,5.1
2009-02-12,150.014,5.16,8.3,2.87,14430.902,68340.0,212.705,582.0,306402.0,5.25
2009-02-19,150.014,5.04,8.3,2.87,14430.902,68340.0,212.705,582.0,306402.0,5.16
2009-02-26,150.014,5.07,8.3,2.87,14430.902,68340.0,212.705,582.0,306402.0,5.04
2009-03-01,148.66,5.07,8.7,2.82,14430.902,68340.0,212.495,505.0,306588.0,5.07
2009-03-05,148.66,5.15,8.7,2.82,14430.902,68340.0,212.495,505.0,306588.0,5.07
2009-03-12,148.66,5.03,8.7,2.82,14430.902,68340.0,212.495,505.0,306588.0,5.15
2009-03-19,148.66,4.98,8.7,2.82,14430.902,68340.0,212.495,505.0,306588.0,5.03
2009-03-26,148.66,4.85,8.7,2.82,14430.902,68340.0,212.495,505.0,306588.0,4.98
2009-04-01,147.94899999999998,4.85,9.0,2.93,14381.236,68340.0,212.709,478.0,306787.0,4.85
2009-04-02,147.94899999999998,4.78,9.0,2.93,14381.236,68340.0,212.709,478.0,306787.0,4.85
2009-04-09,147.94899999999998,4.87,9.0,2.93,14381.236,68340.0,212.709,478.0,306787.0,4.78
2009-04-16,147.94899999999998,4.82,9.0,2.93,14381.236,68340.0,212.709,478.0,306787.0,4.87
2009-04-23,147.94899999999998,4.8,9.0,2.93,14381.236,68340.0,212.709,478.0,306787.0,4.82
2009-04-30,147.94899999999998,4.78,9.0,2.93,14381.236,68340.0,212.709,478.0,306787.0,4.8
2009-05-01,147.69299999999998,4.78,9.4,3.29,14381.236,68340.0,213.022,540.0,306984.0,4.78
2009-05-07,147.69299999999998,4.84,9.4,3.29,14381.236,68340.0,213.022,540.0,306984.0,4.78
2009-05-14,147.69299999999998,4.86,9.4,3.29,14381.236,68340.0,213.022,540.0,306984.0,4.84
2009-05-21,147.69299999999998,4.82,9.4,3.29,14381.236,68340.0,213.022,540.0,306984.0,4.86
2009-05-28,147.69299999999998,4.91,9.4,3.29,14381.236,68340.0,213.022,540.0,306984.0,4.82
2009-06-01,148.088,4.91,9.5,3.72,14381.236,68340.0,214.79,585.0,307206.0,4.91
2009-06-04,148.088,5.29,9.5,3.72,14381.236,68340.0,214.79,585.0,307206.0,4.91
2009-06-11,148.088,5.59,9.5,3.72,14381.236,68340.0,214.79,585.0,307206.0,5.29
2009-06-18,148.088,5.38,9.5,3.72,14381.236,68340.0,214.79,585.0,307206.0,5.59
2009-06-25,148.088,5.42,9.5,3.72,14381.236,68340.0,214.79,585.0,307206.0,5.38
2009-07-01,148.408,5.42,9.5,3.56,14448.882,68340.0,214.726,594.0,307439.0,5.42
2009-07-02,148.408,5.32,9.5,3.56,14448.882,68340.0,214.726,594.0,307439.0,5.42
2009-07-09,148.408,5.2,9.5,3.56,14448.882,68340.0,214.726,594.0,307439.0,5.32
2009-07-16,148.408,5.14,9.5,3.56,14448.882,68340.0,214.726,594.0,307439.0,5.2
2009-07-23,148.408,5.2,9.5,3.56,14448.882,68340.0,214.726,594.0,307439.0,5.14
2009-07-30,148.408,5.25,9.5,3.56,14448.882,68340.0,214.726,594.0,307439.0,5.2
2009-08-01,148.276,5.25,9.6,3.59,14448.882,68340.0,215.445,586.0,307685.0,5.25
2009-08-06,148.276,5.22,9.6,3.59,14448.882,68340.0,215.445,586.0,307685.0,5.25
2009-08-13,148.276,5.29,9.6,3.59,14448.882,68340.0,215.445,586.0,307685.0,5.22
2009-08-20,148.276,5.12,9.6,3.59,14448.882,68340.0,215.445,586.0,307685.0,5.29
2009-08-27,148.276,5.14,9.6,3.59,14448.882,68340.0,215.445,586.0,307685.0,5.12
2009-09-01,148.025,5.14,9.8,3.4,14448.882,68340.0,215.861,585.0,307946.0,5.14
2009-09-03,148.025,5.08,9.8,3.4,14448.882,68340.0,215.861,585.0,307946.0,5.14
2009-09-10,148.025,5.07,9.8,3.4,14448.882,68340.0,215.861,585.0,307946.0,5.08
2009-09-17,148.025,5.04,9.8,3.4,14448.882,68340.0,215.861,585.0,307946.0,5.07
2009-09-24,148.025,5.04,9.8,3.4,14448.882,68340.0,215.861,585.0,307946.0,5.04
2009-10-01,147.85,4.94,10.0,3.39,14651.249,68340.0,216.509,534.0,308189.0,5.04
2009-10-08,147.85,4.87,10.0,3.39,14651.249,68340.0,216.509,534.0,308189.0,4.94
2009-10-15,147.85,4.92,10.0,3.39,14651.249,68340.0,216.509,534.0,308189.0,4.87
2009-10-22,147.85,5.0,10.0,3.39,14651.249,68340.0,216.509,534.0,308189.0,4.92
2009-10-29,147.85,5.03,10.0,3.39,14651.249,68340.0,216.509,534.0,308189.0,5.0
2009-11-01,148.136,5.03,9.9,3.4,14651.249,68340.0,217.234,588.0,308418.0,5.03
2009-11-05,148.136,4.98,9.9,3.4,14651.249,68340.0,217.234,588.0,308418.0,5.03
2009-11-12,148.136,4.91,9.9,3.4,14651.249,68340.0,217.234,588.0,308418.0,4.98
2009-11-19,148.136,4.83,9.9,3.4,14651.249,68340.0,217.234,588.0,308418.0,4.91
2009-11-25,148.136,4.78,9.9,3.4,14651.249,68340.0,217.234,588.0,308418.0,4.83
2009-12-01,147.931,4.78,9.9,3.59,14651.249,68340.0,217.347,581.0,308633.0,4.78
2009-12-03,147.931,4.71,9.9,3.59,14651.249,68340.0,217.347,581.0,308633.0,4.78
2009-12-10,147.931,4.81,9.9,3.59,14651.249,68340.0,217.347,581.0,308633.0,4.71
2009-12-17,147.931,4.94,9.9,3.59,14651.249,68340.0,217.347,581.0,308633.0,4.81
2009-12-24,147.931,5.05,9.9,3.59,14651.249,68340.0,217.347,581.0,308633.0,4.94
2009-12-31,147.931,5.14,9.9,3.59,14651.249,68340.0,217.347,581.0,308633.0,5.05
2010-01-01,147.39700000000002,5.14,9.8,3.73,14764.61,66730.0,217.488,614.0,308833.0,5.14
2010-01-07,147.39700000000002,5.09,9.8,3.73,14764.61,66730.0,217.488,614.0,308833.0,5.14
2010-01-14,147.39700000000002,5.06,9.8,3.73,14764.61,66730.0,217.488,614.0,308833.0,5.09
2010-01-21,147.39700000000002,4.99,9.8,3.73,14764.61,66730.0,217.488,614.0,308833.0,5.06
2010-01-28,147.39700000000002,4.98,9.8,3.73,14764.61,66730.0,217.488,614.0,308833.0,4.99
2010-02-01,145.632,4.98,9.8,3.69,14764.61,66730.0,217.281,604.0,309027.0,4.98
2010-02-04,145.632,5.01,9.8,3.69,14764.61,66730.0,217.281,604.0,309027.0,4.98
2010-02-11,145.632,4.97,9.8,3.69,14764.61,66730.0,217.281,604.0,309027.0,5.01
2010-02-18,145.632,4.93,9.8,3.69,14764.61,66730.0,217.281,604.0,309027.0,4.97
2010-02-25,145.632,5.05,9.8,3.69,14764.61,66730.0,217.281,604.0,309027.0,4.93
2010-03-01,145.858,5.05,9.9,3.73,14764.61,66730.0,217.353,636.0,309212.0,5.05
2010-03-04,145.858,4.97,9.9,3.73,14764.61,66730.0,217.353,636.0,309212.0,5.05
2010-03-11,145.858,4.95,9.9,3.73,14764.61,66730.0,217.353,636.0,309212.0,4.97
2010-03-18,145.858,4.96,9.9,3.73,14764.61,66730.0,217.353,636.0,309212.0,4.95
2010-03-25,145.858,4.99,9.9,3.73,14764.61,66730.0,217.353,636.0,309212.0,4.96
2010-04-01,146.401,5.08,9.9,3.85,14980.193,66730.0,217.403,687.0,309191.211,4.99
2010-04-08,146.401,5.21,9.9,3.85,14980.193,66730.0,217.403,687.0,309191.211,5.08
2010-04-15,146.401,5.07,9.9,3.85,14980.193,66730.0,217.403,687.0,309191.211,5.21
2010-04-22,146.401,5.07,9.9,3.85,14980.193,66730.0,217.403,687.0,309191.211,5.07
2010-04-29,146.401,5.06,9.9,3.85,14980.193,66730.0,217.403,687.0,309191.211,5.07
2010-05-01,146.391,5.06,9.6,3.42,14980.193,66730.0,217.29,583.0,309367.58,5.06
2010-05-06,146.391,5.0,9.6,3.42,14980.193,66730.0,217.29,583.0,309367.58,5.06
2010-05-13,146.391,4.93,9.6,3.42,14980.193,66730.0,217.29,583.0,309367.58,5.0
2010-05-20,146.391,4.84,9.6,3.42,14980.193,66730.0,217.29,583.0,309367.58,4.93
2010-05-27,146.391,4.78,9.6,3.42,14980.193,66730.0,217.29,583.0,309367.58,4.84
2010-06-01,145.718,4.78,9.4,3.2,14980.193,66730.0,217.199,536.0,309545.555,4.78
2010-06-03,145.718,4.79,9.4,3.2,14980.193,66730.0,217.199,536.0,309545.555,4.78
2010-06-10,145.718,4.72,9.4,3.2,14980.193,66730.0,217.199,536.0,309545.555,4.79
2010-06-17,145.718,4.75,9.4,3.2,14980.193,66730.0,217.199,536.0,309545.555,4.72
2010-06-24,145.718,4.69,9.4,3.2,14980.193,66730.0,217.199,536.0,309545.555,4.75
2010-07-01,144.986,4.58,9.4,3.01,15141.607,66730.0,217.605,546.0,309741.279,4.69
2010-07-08,144.986,4.57,9.4,3.01,15141.607,66730.0,217.605,546.0,309741.279,4.58
2010-07-15,144.986,4.57,9.4,3.01,15141.607,66730.0,217.605,546.0,309741.279,4.57
2010-07-22,144.986,4.56,9.4,3.01,15141.607,66730.0,217.605,546.0,309741.279,4.57
2010-07-29,144.986,4.54,9.4,3.01,15141.607,66730.0,217.605,546.0,309741.279,4.56
2010-08-01,143.911,4.54,9.5,2.7,15141.607,66730.0,217.923,599.0,309951.795,4.54
2010-08-05,143.911,4.49,9.5,2.7,15141.607,66730.0,217.923,599.0,309951.795,4.54
2010-08-12,143.911,4.44,9.5,2.7,15141.607,66730.0,217.923,599.0,309951.795,4.49
2010-08-19,143.911,4.42,9.5,2.7,15141.607,66730.0,217.923,599.0,309951.795,4.44
2010-08-26,143.911,4.36,9.5,2.7,15141.607,66730.0,217.923,599.0,309951.795,4.42
2010-09-01,143.015,4.36,9.5,2.65,15141.607,66730.0,218.275,594.0,310168.926,4.36
2010-09-02,143.015,4.32,9.5,2.65,15141.607,66730.0,218.275,594.0,310168.926,4.36
2010-09-09,143.015,4.35,9.5,2.65,15141.607,66730.0,218.275,594.0,310168.926,4.32
2010-09-16,143.015,4.37,9.5,2.65,15141.607,66730.0,218.275,594.0,310168.926,4.35
2010-09-23,143.015,4.37,9.5,2.65,15141.607,66730.0,218.275,594.0,310168.926,4.37
2010-09-30,143.015,4.32,9.5,2.65,15141.607,66730.0,218.275,594.0,310168.926,4.37
2010-10-01,142.526,4.32,9.4,2.54,15309.474,66730.0,219.035,543.0,310390.859,4.32
2010-10-07,142.526,4.27,9.4,2.54,15309.474,66730.0,219.035,543.0,310390.859,4.32
2010-10-14,142.526,4.19,9.4,2.54,15309.474,66730.0,219.035,543.0,310390.859,4.27
2010-10-21,142.526,4.21,9.4,2.54,15309.474,66730.0,219.035,543.0,310390.859,4.19
2010-10-28,142.526,4.23,9.4,2.54,15309.474,66730.0,219.035,543.0,310390.859,4.21
2010-11-01,142.166,4.23,9.8,2.76,15309.474,66730.0,219.59,545.0,310585.106,4.23
2010-11-04,142.166,4.24,9.8,2.76,15309.474,66730.0,219.59,545.0,310585.106,4.23
2010-11-11,142.166,4.17,9.8,2.76,15309.474,66730.0,219.59,545.0,310585.106,4.24
2010-11-18,142.166,4.39,9.8,2.76,15309.474,66730.0,219.59,545.0,310585.106,4.17
2010-11-24,142.166,4.4,9.8,2.76,15309.474,66730.0,219.59,545.0,310585.106,4.39
2010-12-01,142.053,4.4,9.3,3.29,15309.474,66730.0,220.472,539.0,310769.486,4.4
2010-12-02,142.053,4.46,9.3,3.29,15309.474,66730.0,220.472,539.0,310769.486,4.4
2010-12-09,142.053,4.61,9.3,3.29,15309.474,66730.0,220.472,539.0,310769.486,4.46
2010-12-16,142.053,4.83,9.3,3.29,15309.474,66730.0,220.472,539.0,310769.486,4.61
2010-12-23,142.053,4.81,9.3,3.29,15309.474,66730.0,220.472,539.0,310769.486,4.83
2010-12-30,142.053,4.86,9.3,3.29,15309.474,66730.0,220.472,539.0,310769.486,4.81
2011-01-01,141.515,4.86,9.1,3.39,15351.448,65750.0,221.187,630.0,310946.962,4.86
2011-01-06,141.515,4.77,9.1,3.39,15351.448,65750.0,221.187,630.0,310946.962,4.86
2011-01-13,141.515,4.71,9.1,3.39,15351.448,65750.0,221.187,630.0,310946.962,4.77
2011-01-20,141.515,4.74,9.1,3.39,15351.448,65750.0,221.187,630.0,310946.962,4.71
2011-01-27,141.515,4.8,9.1,3.39,15351.448,65750.0,221.187,630.0,310946.962,4.74
2011-02-01,140.342,4.8,9.0,3.58,15351.448,65750.0,221.898,517.0,311098.039,4.8
2011-02-03,140.342,4.81,9.0,3.58,15351.448,65750.0,221.898,517.0,311098.039,4.8
2011-02-10,140.342,5.05,9.0,3.58,15351.448,65750.0,221.898,517.0,311098.039,4.81
2011-02-17,140.342,5.0,9.0,3.58,15351.448,65750.0,221.898,517.0,311098.039,5.05
2011-02-24,140.342,4.95,9.0,3.58,15351.448,65750.0,221.898,517.0,311098.039,5.0
2011-03-01,139.974,4.95,9.0,3.41,15351.448,65750.0,223.046,600.0,311248.506,4.95
2011-03-03,139.974,4.87,9.0,3.41,15351.448,65750.0,223.046,600.0,311248.506,4.95
2011-03-10,139.974,4.88,9.0,3.41,15351.448,65750.0,223.046,600.0,311248.506,4.87
2011-03-17,139.974,4.76,9.0,3.41,15351.448,65750.0,223.046,600.0,311248.506,4.88
2011-03-24,139.974,4.81,9.0,3.41,15351.448,65750.0,223.046,600.0,311248.506,4.76
2011-03-31,139.974,4.86,9.0,3.41,15351.448,65750.0,223.046,600.0,311248.506,4.81
2011-04-01,140.006,4.86,9.1,3.46,15557.539,65750.0,224.093,554.0,311417.782,4.86
2011-04-07,140.006,4.87,9.1,3.46,15557.539,65750.0,224.093,554.0,311417.782,4.86
2011-04-14,140.006,4.91,9.1,3.46,15557.539,65750.0,224.093,554.0,311417.782,4.87
2011-04-21,140.006,4.8,9.1,3.46,15557.539,65750.0,224.093,554.0,311417.782,4.91
2011-04-28,140.006,4.78,9.1,3.46,15557.539,65750.0,224.093,554.0,311417.782,4.8
2011-05-01,139.903,4.78,9.0,3.17,15557.539,65750.0,224.806,561.0,311587.063,4.78
2011-05-05,139.903,4.71,9.0,3.17,15557.539,65750.0,224.806,561.0,311587.063,4.78
2011-05-12,139.903,4.63,9.0,3.17,15557.539,65750.0,224.806,561.0,311587.063,4.71
2011-05-19,139.903,4.61,9.0,3.17,15557.539,65750.0,224.806,561.0,311587.063,4.63
2011-05-26,139.903,4.6,9.0,3.17,15557.539,65750.0,224.806,561.0,311587.063,4.61
2011-06-01,139.859,4.6,9.1,3.0,15557.539,65750.0,224.806,608.0,311769.648,4.6
2011-06-02,139.859,4.55,9.1,3.0,15557.539,65750.0,224.806,608.0,311769.648,4.6
2011-06-09,139.859,4.49,9.1,3.0,15557.539,65750.0,224.806,608.0,311769.648,4.55
2011-06-16,139.859,4.5,9.1,3.0,15557.539,65750.0,224.806,608.0,311769.648,4.49
2011-06-23,139.859,4.5,9.1,3.0,15557.539,65750.0,224.806,608.0,311769.648,4.5
2011-06-30,139.859,4.51,9.1,3.0,15557.539,65750.0,224.806,608.0,311769.648,4.5
2011-07-01,139.72799999999998,4.51,9.0,3.0,15647.68,65750.0,225.395,623.0,311973.914,4.51
2011-07-07,139.72799999999998,4.6,9.0,3.0,15647.68,65750.0,225.395,623.0,311973.914,4.51
2011-07-14,139.72799999999998,4.51,9.0,3.0,15647.68,65750.0,225.395,623.0,311973.914,4.6
2011-07-21,139.72799999999998,4.52,9.0,3.0,15647.68,65750.0,225.395,623.0,311973.914,4.51
2011-07-28,139.72799999999998,4.55,9.0,3.0,15647.68,65750.0,225.395,623.0,311973.914,4.52
2011-08-01,139.306,4.55,9.0,2.3,15647.68,65750.0,226.106,585.0,312180.558,4.55
2011-08-04,139.306,4.39,9.0,2.3,15647.68,65750.0,226.106,585.0,312180.558,4.55
2011-08-11,139.306,4.32,9.0,2.3,15647.68,65750.0,226.106,585.0,312180.558,4.39
